sample,signif,r
1, 0 
0.9460539, 0.07998049 
1, 0 
0.9775225, 0.03332514 
0.4220779, 0.4665524 
0.976024, 0.0340657 
0.986014, 0.02073564 
1, 0 
1, 0 
